seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
13224,1102,0,F,1342484519,1342484519,0
13225,1102,1,H,1342584520,1342584519,1
13226,1102,2,B,1342684520,1342684519,1
13227,1102,3,U,1342784521,1342784519,2
13228,1102,4,R,1342884521,1342884519,2
13229,1102,5,G,1342984523,1342984519,4
13230,1102,6,E,1343084524,1343084519,5
13231,1102,7,N,1343184525,1343184519,6
13232,1102,8,L,1343284526,1343284519,7
13233,1102,9,A,1343384526,1343384519,7
13234,1102,10,N,1343484527,1343484519,8
13235,1102,11,D,1343584528,1343584519,9
13236,1103,0,F,1343684529,1343684529,0
13237,1103,1,H,1343784531,1343784529,2
13238,1103,2,B,1343884531,1343884529,2
13239,1103,3,U,1343984532,1343984529,3
13240,1103,4,R,1344084533,1344084529,4
13241,1103,5,G,1344184535,1344184529,6
13242,1103,6,E,1344284536,1344284529,7
13243,1103,7,N,1344384537,1344384529,8
13244,1103,8,L,1344484537,1344484529,8
13245,1103,9,A,1344584537,1344584529,8
13246,1103,10,N,1344684538,1344684529,9
13247,1103,11,D,1344784539,1344784529,10
13248,1104,0,F,1344884539,1344884539,0
13249,1104,1,H,1344984540,1344984539,1
13250,1104,2,B,1345084541,1345084539,2
13251,1104,3,U,1345184543,1345184539,4
13252,1104,4,R,1345284545,1345284539,6
13253,1104,5,G,1345384546,1345384539,7
13254,1104,6,E,1345484548,1345484539,9
13255,1104,7,N,1345584548,1345584539,9
13256,1104,8,L,1345684548,1345684539,9
13257,1104,9,A,1345784548,1345784539,9
13258,1104,10,N,1345884548,1345884539,9
13259,1104,11,D,1345984549,1345984539,10
13260,1105,0,F,1346084550,1346084550,0
13261,1105,1,H,1346184551,1346184550,1
13262,1105,2,B,1346284553,1346284550,3
13263,1105,3,U,1346384553,1346384550,3
13264,1105,4,R,1346484554,1346484550,4
13265,1105,5,G,1346584555,1346584550,5
13266,1105,6,E,1346684556,1346684550,6
13267,1105,7,N,1346784557,1346784550,7
13268,1105,8,L,1346884558,1346884550,8
13269,1105,9,A,1346984558,1346984550,8
13270,1105,10,N,1347084559,1347084550,9
13271,1105,11,D,1347184560,1347184550,10
13272,1106,0,F,1347284561,1347284561,0
13273,1106,1,H,1347384562,1347384561,1
13274,1106,2,B,1347484563,1347484561,2
13275,1106,3,U,1347584564,1347584561,3
13276,1106,4,R,1347684565,1347684561,4
13277,1106,5,G,1347784565,1347784561,4
13278,1106,6,E,1347884566,1347884561,5
13279,1106,7,N,1347984568,1347984561,7
13280,1106,8,L,1348084569,1348084561,8
13281,1106,9,A,1348184570,1348184561,9
13282,1106,10,N,1348284572,1348284561,11
13283,1106,11,D,1348384573,1348384561,12
13284,1107,0,F,1348484574,1348484574,0
13285,1107,1,H,1348584575,1348584574,1
13286,1107,2,B,1348684577,1348684574,3
13287,1107,3,U,1348784577,1348784574,3
13288,1107,4,R,1348884577,1348884574,3
13289,1107,5,G,1348984578,1348984574,4
13290,1107,6,E,1349084579,1349084574,5
13291,1107,7,N,1349184580,1349184574,6
13292,1107,8,L,1349284581,1349284574,7
13293,1107,9,A,1349384582,1349384574,8
13294,1107,10,N,1349484582,1349484574,8
13295,1107,11,D,1349584583,1349584574,9
13296,1108,0,F,1349684584,1349684584,0
13297,1108,1,H,1349784585,1349784584,1
13298,1108,2,B,1349884586,1349884584,2
13299,1108,3,U,1349984587,1349984584,3
13300,1108,4,R,1350084588,1350084584,4
13301,1108,5,G,1350184589,1350184584,5
13302,1108,6,E,1350284589,1350284584,5
13303,1108,7,N,1350384591,1350384584,7
13304,1108,8,L,1350484592,1350484584,8
13305,1108,9,A,1350584593,1350584584,9
13306,1108,10,N,1350684595,1350684584,11
13307,1108,11,D,1350784595,1350784584,11
13308,1109,0,F,1350884595,1350884595,0
13309,1109,1,H,1350984596,1350984595,1
13310,1109,2,B,1351084597,1351084595,2
13311,1109,3,U,1351184598,1351184595,3
13312,1109,4,R,1351284599,1351284595,4
13313,1109,5,G,1351384600,1351384595,5
13314,1109,6,E,1351484602,1351484595,7
13315,1109,7,N,1351584604,1351584595,9
13316,1109,8,L,1351684604,1351684595,9
13317,1109,9,A,1351784605,1351784595,10
13318,1109,10,N,1351884605,1351884595,10
13319,1109,11,D,1351984607,1351984595,12
13320,1110,0,F,1352084608,1352084608,0
13321,1110,1,H,1352184609,1352184608,1
13322,1110,2,B,1352284610,1352284608,2
13323,1110,3,U,1352384610,1352384608,2
13324,1110,4,R,1352484611,1352484608,3
13325,1110,5,G,1352584612,1352584608,4
13326,1110,6,E,1352684614,1352684608,6
13327,1110,7,N,1352784615,1352784608,7
13328,1110,8,L,1352884616,1352884608,8
13329,1110,9,A,1352984616,1352984608,8
13330,1110,10,N,1353084616,1353084608,8
13331,1110,11,D,1353184617,1353184608,9
13332,1111,0,F,1353284618,1353284618,0
13333,1111,1,H,1353384619,1353384618,1
13334,1111,2,B,1353484620,1353484618,2
13335,1111,3,U,1353584621,1353584618,3
13336,1111,4,R,1353684621,1353684618,3
13337,1111,5,G,1353784622,1353784618,4
13338,1111,6,E,1353884623,1353884618,5
13339,1111,7,N,1353984624,1353984618,6
13340,1111,8,L,1354084626,1354084618,8
13341,1111,9,A,1354184626,1354184618,8
13342,1111,10,N,1354284627,1354284618,9
13343,1111,11,D,1354384628,1354384618,10
13344,1112,0,F,1354484628,1354484628,0
13345,1112,1,H,1354584630,1354584628,2
13346,1112,2,B,1354684630,1354684628,2
13347,1112,3,U,1354784631,1354784628,3
13348,1112,4,R,1354884632,1354884628,4
13349,1112,5,G,1354984633,1354984628,5
13350,1112,6,E,1355084634,1355084628,6
13351,1112,7,N,1355184635,1355184628,7
13352,1112,8,L,1355284636,1355284628,8
13353,1112,9,A,1355384638,1355384628,10
13354,1112,10,N,1355484639,1355484628,11
13355,1112,11,D,1355584640,1355584628,12
13356,1113,0,F,1355684641,1355684641,0
13357,1113,1,H,1355784642,1355784641,1
13358,1113,2,B,1355884643,1355884641,2
13359,1113,3,U,1355984644,1355984641,3
13360,1113,4,R,1356084645,1356084641,4
13361,1113,5,G,1356184645,1356184641,4
13362,1113,6,E,1356284646,1356284641,5
13363,1113,7,N,1356384647,1356384641,6
13364,1113,8,L,1356484648,1356484641,7
13365,1113,9,A,1356584650,1356584641,9
13366,1113,10,N,1356684651,1356684641,10
13367,1113,11,D,1356784652,1356784641,11
13368,1114,0,F,1356884653,1356884653,0
13369,1114,1,H,1356984654,1356984653,1
13370,1114,2,B,1357084655,1357084653,2
13371,1114,3,U,1357184656,1357184653,3
13372,1114,4,R,1357284658,1357284653,5
13373,1114,5,G,1357384658,1357384653,5
13374,1114,6,E,1357484659,1357484653,6
13375,1114,7,N,1357584660,1357584653,7
13376,1114,8,L,1357684661,1357684653,8
13377,1114,9,A,1357784662,1357784653,9
13378,1114,10,N,1357884663,1357884653,10
13379,1114,11,D,1357984664,1357984653,11
13380,1115,0,F,1358084666,1358084666,0
13381,1115,1,H,1358184666,1358184666,0
13382,1115,2,B,1358284667,1358284666,1
13383,1115,3,U,1358384668,1358384666,2
13384,1115,4,R,1358484670,1358484666,4
13385,1115,5,G,1358584671,1358584666,5
13386,1115,6,E,1358684672,1358684666,6
13387,1115,7,N,1358784673,1358784666,7
13388,1115,8,L,1358884674,1358884666,8
13389,1115,9,A,1358984675,1358984666,9
13390,1115,10,N,1359084676,1359084666,10
13391,1115,11,D,1359184677,1359184666,11
13392,1116,0,F,1359284678,1359284678,0
13393,1116,1,H,1359384678,1359384678,0
13394,1116,2,B,1359484678,1359484678,0
13395,1116,3,U,1359584679,1359584678,1
13396,1116,4,R,1359684679,1359684678,1
13397,1116,5,G,1359784680,1359784678,2
13398,1116,6,E,1359884681,1359884678,3
13399,1116,7,N,1359984682,1359984678,4
13400,1116,8,L,1360084683,1360084678,5
13401,1116,9,A,1360184683,1360184678,5
13402,1116,10,N,1360284685,1360284678,7
13403,1116,11,D,1360384685,1360384678,7
13404,1117,0,F,1360484685,1360484685,0
13405,1117,1,H,1360584686,1360584685,1
13406,1117,2,B,1360684687,1360684685,2
13407,1117,3,U,1360784688,1360784685,3
13408,1117,4,R,1360884690,1360884685,5
13409,1117,5,G,1360984691,1360984685,6
13410,1117,6,E,1361084692,1361084685,7
13411,1117,7,N,1361184692,1361184685,7
13412,1117,8,L,1361284693,1361284685,8
13413,1117,9,A,1361384694,1361384685,9
13414,1117,10,N,1361484695,1361484685,10
13415,1117,11,D,1361584696,1361584685,11
13416,1118,0,F,1361684697,1361684697,0
13417,1118,1,H,1361784698,1361784697,1
13418,1118,2,B,1361884699,1361884697,2
13419,1118,3,U,1361984700,1361984697,3
13420,1118,4,R,1362084702,1362084697,5
13421,1118,5,G,1362184703,1362184697,6
13422,1118,6,E,1362284705,1362284697,8
13423,1118,7,N,1362384707,1362384697,10
13424,1118,8,L,1362484707,1362484697,10
13425,1118,9,A,1362584708,1362584697,11
13426,1118,10,N,1362684709,1362684697,12
13427,1118,11,D,1362784710,1362784697,13
13428,1119,0,F,1362884711,1362884711,0
13429,1119,1,H,1362984712,1362984711,1
13430,1119,2,B,1363084713,1363084711,2
13431,1119,3,U,1363184714,1363184711,3
13432,1119,4,R,1363284715,1363284711,4
13433,1119,5,G,1363384715,1363384711,4
13434,1119,6,E,1363484716,1363484711,5
13435,1119,7,N,1363584717,1363584711,6
13436,1119,8,L,1363684717,1363684711,6
13437,1119,9,A,1363784719,1363784711,8
13438,1119,10,N,1363884720,1363884711,9
13439,1119,11,D,1363984720,1363984711,9
13440,1120,0,F,1364084721,1364084721,0
13441,1120,1,H,1364184722,1364184721,1
13442,1120,2,B,1364284723,1364284721,2
13443,1120,3,U,1364384724,1364384721,3
13444,1120,4,R,1364484725,1364484721,4
13445,1120,5,G,1364584727,1364584721,6
13446,1120,6,E,1364684728,1364684721,7
13447,1120,7,N,1364784728,1364784721,7
13448,1120,8,L,1364884729,1364884721,8
13449,1120,9,A,1364984730,1364984721,9
13450,1120,10,N,1365084731,1365084721,10
13451,1120,11,D,1365184732,1365184721,11
13452,1121,0,F,1365284733,1365284733,0
13453,1121,1,H,1365384733,1365384733,0
13454,1121,2,B,1365484735,1365484733,2
13455,1121,3,U,1365584735,1365584733,2
13456,1121,4,R,1365684736,1365684733,3
13457,1121,5,G,1365784736,1365784733,3
13458,1121,6,E,1365884737,1365884733,4
13459,1121,7,N,1365984738,1365984733,5
13460,1121,8,L,1366084740,1366084733,7
13461,1121,9,A,1366184741,1366184733,8
13462,1121,10,N,1366284742,1366284733,9
13463,1121,11,D,1366384742,1366384733,9
13464,1122,0,F,1366484743,1366484743,0
13465,1122,1,H,1366584744,1366584743,1
13466,1122,2,B,1366684745,1366684743,2
13467,1122,3,U,1366784746,1366784743,3
13468,1122,4,R,1366884746,1366884743,3
13469,1122,5,G,1366984747,1366984743,4
13470,1122,6,E,1367084748,1367084743,5
13471,1122,7,N,1367184749,1367184743,6
13472,1122,8,L,1367284751,1367284743,8
13473,1122,9,A,1367384752,1367384743,9
13474,1122,10,N,1367484753,1367484743,10
13475,1122,11,D,1367584754,1367584743,11
13476,1123,0,F,1367684755,1367684755,0
13477,1123,1,H,1367784756,1367784755,1
13478,1123,2,B,1367884757,1367884755,2
13479,1123,3,U,1367984759,1367984755,4
13480,1123,4,R,1368084761,1368084755,6
13481,1123,5,G,1368184762,1368184755,7
13482,1123,6,E,1368284764,1368284755,9
13483,1123,7,N,1368384766,1368384755,11
13484,1123,8,L,1368484767,1368484755,12
13485,1123,9,A,1368584768,1368584755,13
13486,1123,10,N,1368684769,1368684755,14
13487,1123,11,D,1368784770,1368784755,15
13488,1124,0,F,1368884771,1368884771,0
13489,1124,1,H,1368984773,1368984771,2
13490,1124,2,B,1369084774,1369084771,3
13491,1124,3,U,1369184775,1369184771,4
13492,1124,4,R,1369284777,1369284771,6
13493,1124,5,G,1369384777,1369384771,6
13494,1124,6,E,1369484778,1369484771,7
13495,1124,7,N,1369584778,1369584771,7
13496,1124,8,L,1369684779,1369684771,8
13497,1124,9,A,1369784780,1369784771,9
13498,1124,10,N,1369884780,1369884771,9
13499,1124,11,D,1369984781,1369984771,10
13500,1125,0,F,1370084782,1370084782,0
13501,1125,1,H,1370184782,1370184782,0
13502,1125,2,B,1370284783,1370284782,1
13503,1125,3,U,1370384784,1370384782,2
13504,1125,4,R,1370484785,1370484782,3
13505,1125,5,G,1370584787,1370584782,5
13506,1125,6,E,1370684787,1370684782,5
13507,1125,7,N,1370784788,1370784782,6
13508,1125,8,L,1370884789,1370884782,7
13509,1125,9,A,1370984790,1370984782,8
13510,1125,10,N,1371084792,1371084782,10
13511,1125,11,D,1371184792,1371184782,10
13512,1126,0,F,1371284793,1371284793,0
13513,1126,1,H,1371384794,1371384793,1
13514,1126,2,B,1371484795,1371484793,2
13515,1126,3,U,1371584796,1371584793,3
13516,1126,4,R,1371684797,1371684793,4
13517,1126,5,G,1371784798,1371784793,5
13518,1126,6,E,1371884799,1371884793,6
13519,1126,7,N,1371984800,1371984793,7
13520,1126,8,L,1372084802,1372084793,9
13521,1126,9,A,1372184803,1372184793,10
13522,1126,10,N,1372284804,1372284793,11
13523,1126,11,D,1372384805,1372384793,12
13524,1127,0,F,1372484805,1372484805,0
13525,1127,1,H,1372584806,1372584805,1
13526,1127,2,B,1372684807,1372684805,2
13527,1127,3,U,1372784808,1372784805,3
13528,1127,4,R,1372884809,1372884805,4
13529,1127,5,G,1372984809,1372984805,4
13530,1127,6,E,1373084810,1373084805,5
13531,1127,7,N,1373184810,1373184805,5
13532,1127,8,L,1373284811,1373284805,6
13533,1127,9,A,1373384812,1373384805,7
13534,1127,10,N,1373484813,1373484805,8
13535,1127,11,D,1373584814,1373584805,9
13536,1128,0,F,1373684815,1373684815,0
13537,1128,1,H,1373784815,1373784815,0
13538,1128,2,B,1373884815,1373884815,0
13539,1128,3,U,1373984816,1373984815,1
13540,1128,4,R,1374084816,1374084815,1
13541,1128,5,G,1374184817,1374184815,2
13542,1128,6,E,1374284818,1374284815,3
13543,1128,7,N,1374384819,1374384815,4
13544,1128,8,L,1374484820,1374484815,5
13545,1128,9,A,1374584821,1374584815,6
13546,1128,10,N,1374684822,1374684815,7
13547,1128,11,D,1374784823,1374784815,8
13548,1129,0,F,1374884824,1374884824,0
13549,1129,1,H,1374984826,1374984824,2
13550,1129,2,B,1375084828,1375084824,4
13551,1129,3,U,1375184829,1375184824,5
13552,1129,4,R,1375284831,1375284824,7
13553,1129,5,G,1375384832,1375384824,8
13554,1129,6,E,1375484832,1375484824,8
13555,1129,7,N,1375584832,1375584824,8
13556,1129,8,L,1375684833,1375684824,9
13557,1129,9,A,1375784833,1375784824,9
13558,1129,10,N,1375884834,1375884824,10
13559,1129,11,D,1375984835,1375984824,11
13560,1130,0,F,1376084837,1376084837,0
13561,1130,1,H,1376184838,1376184837,1
13562,1130,2,B,1376284840,1376284837,3
13563,1130,3,U,1376384841,1376384837,4
13564,1130,4,R,1376484842,1376484837,5
13565,1130,5,G,1376584843,1376584837,6
13566,1130,6,E,1376684843,1376684837,6
13567,1130,7,N,1376784843,1376784837,6
13568,1130,8,L,1376884844,1376884837,7
13569,1130,9,A,1376984845,1376984837,8
13570,1130,10,N,1377084846,1377084837,9
13571,1130,11,D,1377184846,1377184837,9
13572,1131,0,F,1377284847,1377284847,0
13573,1131,1,H,1377384847,1377384847,0
13574,1131,2,B,1377484849,1377484847,2
13575,1131,3,U,1377584850,1377584847,3
13576,1131,4,R,1377684850,1377684847,3
13577,1131,5,G,1377784851,1377784847,4
13578,1131,6,E,1377884852,1377884847,5
13579,1131,7,N,1377984853,1377984847,6
13580,1131,8,L,1378084854,1378084847,7
13581,1131,9,A,1378184855,1378184847,8
13582,1131,10,N,1378284856,1378284847,9
13583,1131,11,D,1378384858,1378384847,11
13584,1132,0,F,1378484859,1378484859,0
13585,1132,1,H,1378584859,1378584859,0
13586,1132,2,B,1378684860,1378684859,1
13587,1132,3,U,1378784862,1378784859,3
13588,1132,4,R,1378884863,1378884859,4
13589,1132,5,G,1378984864,1378984859,5
13590,1132,6,E,1379084865,1379084859,6
13591,1132,7,N,1379184866,1379184859,7
13592,1132,8,L,1379284868,1379284859,9
13593,1132,9,A,1379384869,1379384859,10
13594,1132,10,N,1379484870,1379484859,11
13595,1132,11,D,1379584871,1379584859,12
13596,1133,0,F,1379684872,1379684872,0
13597,1133,1,H,1379784873,1379784872,1
13598,1133,2,B,1379884874,1379884872,2
13599,1133,3,U,1379984875,1379984872,3
13600,1133,4,R,1380084876,1380084872,4
13601,1133,5,G,1380184877,1380184872,5
13602,1133,6,E,1380284879,1380284872,7
13603,1133,7,N,1380384880,1380384872,8
13604,1133,8,L,1380484882,1380484872,10
13605,1133,9,A,1380584882,1380584872,10
13606,1133,10,N,1380684884,1380684872,12
13607,1133,11,D,1380784885,1380784872,13
13608,1134,0,F,1380884885,1380884885,0
13609,1134,1,H,1380984886,1380984885,1
13610,1134,2,B,1381084887,1381084885,2
13611,1134,3,U,1381184888,1381184885,3
13612,1134,4,R,1381284889,1381284885,4
13613,1134,5,G,1381384890,1381384885,5
13614,1134,6,E,1381484891,1381484885,6
13615,1134,7,N,1381584892,1381584885,7
13616,1134,8,L,1381684892,1381684885,7
13617,1134,9,A,1381784893,1381784885,8
13618,1134,10,N,1381884894,1381884885,9
13619,1134,11,D,1381984895,1381984885,10
13620,1135,0,F,1382084897,1382084897,0
13621,1135,1,H,1382184898,1382184897,1
13622,1135,2,B,1382284900,1382284897,3
13623,1135,3,U,1382384901,1382384897,4
13624,1135,4,R,1382484901,1382484897,4
13625,1135,5,G,1382584901,1382584897,4
13626,1135,6,E,1382684902,1382684897,5
13627,1135,7,N,1382784903,1382784897,6
13628,1135,8,L,1382884904,1382884897,7
13629,1135,9,A,1382984905,1382984897,8
13630,1135,10,N,1383084907,1383084897,10
13631,1135,11,D,1383184908,1383184897,11
13632,1136,0,F,1383284909,1383284909,0
13633,1136,1,H,1383384910,1383384909,1
13634,1136,2,B,1383484911,1383484909,2
13635,1136,3,U,1383584912,1383584909,3
13636,1136,4,R,1383684913,1383684909,4
13637,1136,5,G,1383784913,1383784909,4
13638,1136,6,E,1383884915,1383884909,6
13639,1136,7,N,1383984917,1383984909,8
13640,1136,8,L,1384084918,1384084909,9
13641,1136,9,A,1384184919,1384184909,10
13642,1136,10,N,1384284920,1384284909,11
13643,1136,11,D,1384384921,1384384909,12
13644,1137,0,F,1384484922,1384484922,0
13645,1137,1,H,1384584923,1384584922,1
13646,1137,2,B,1384684925,1384684922,3
13647,1137,3,U,1384784926,1384784922,4
13648,1137,4,R,1384884927,1384884922,5
13649,1137,5,G,1384984928,1384984922,6
13650,1137,6,E,1385084929,1385084922,7
13651,1137,7,N,1385184929,1385184922,7
13652,1137,8,L,1385284931,1385284922,9
13653,1137,9,A,1385384931,1385384922,9
13654,1137,10,N,1385484932,1385484922,10
13655,1137,11,D,1385584933,1385584922,11
13656,1138,0,F,1385684934,1385684934,0
13657,1138,1,H,1385784934,1385784934,0
13658,1138,2,B,1385884935,1385884934,1
13659,1138,3,U,1385984935,1385984934,1
13660,1138,4,R,1386084936,1386084934,2
13661,1138,5,G,1386184937,1386184934,3
13662,1138,6,E,1386284938,1386284934,4
13663,1138,7,N,1386384939,1386384934,5
13664,1138,8,L,1386484940,1386484934,6
13665,1138,9,A,1386584941,1386584934,7
13666,1138,10,N,1386684942,1386684934,8
13667,1138,11,D,1386784944,1386784934,10
13668,1139,0,F,1386884945,1386884945,0
13669,1139,1,H,1386984947,1386984945,2
13670,1139,2,B,1387084948,1387084945,3
13671,1139,3,U,1387184949,1387184945,4
13672,1139,4,R,1387284950,1387284945,5
13673,1139,5,G,1387384951,1387384945,6
13674,1139,6,E,1387484952,1387484945,7
13675,1139,7,N,1387584953,1387584945,8
13676,1139,8,L,1387684955,1387684945,10
13677,1139,9,A,1387784956,1387784945,11
13678,1139,10,N,1387884957,1387884945,12
13679,1139,11,D,1387984958,1387984945,13
13680,1140,0,F,1388084959,1388084959,0
13681,1140,1,H,1388184959,1388184959,0
13682,1140,2,B,1388284960,1388284959,1
13683,1140,3,U,1388384962,1388384959,3
13684,1140,4,R,1388484963,1388484959,4
13685,1140,5,G,1388584964,1388584959,5
13686,1140,6,E,1388684964,1388684959,5
13687,1140,7,N,1388784966,1388784959,7
13688,1140,8,L,1388884967,1388884959,8
13689,1140,9,A,1388984969,1388984959,10
13690,1140,10,N,1389084970,1389084959,11
13691,1140,11,D,1389184971,1389184959,12
13692,1141,0,F,1389284972,1389284972,0
13693,1141,1,H,1389384973,1389384972,1
13694,1141,2,B,1389484974,1389484972,2
13695,1141,3,U,1389584975,1389584972,3
13696,1141,4,R,1389684976,1389684972,4
13697,1141,5,G,1389784977,1389784972,5
13698,1141,6,E,1389884977,1389884972,5
13699,1141,7,N,1389984977,1389984972,5
13700,1141,8,L,1390084978,1390084972,6
13701,1141,9,A,1390184979,1390184972,7
13702,1141,10,N,1390284980,1390284972,8
13703,1141,11,D,1390384981,1390384972,9
13704,1142,0,F,1390484981,1390484981,0
13705,1142,1,H,1390584983,1390584981,2
13706,1142,2,B,1390684984,1390684981,3
13707,1142,3,U,1390784985,1390784981,4
13708,1142,4,R,1390884986,1390884981,5
13709,1142,5,G,1390984987,1390984981,6
13710,1142,6,E,1391084989,1391084981,8
13711,1142,7,N,1391184990,1391184981,9
13712,1142,8,L,1391284991,1391284981,10
13713,1142,9,A,1391384991,1391384981,10
13714,1142,10,N,1391484992,1391484981,11
13715,1142,11,D,1391584994,1391584981,13
13716,1143,0,F,1391684995,1391684995,0
13717,1143,1,H,1391784996,1391784995,1
13718,1143,2,B,1391884996,1391884995,1
13719,1143,3,U,1391984996,1391984995,1
13720,1143,4,R,1392084998,1392084995,3
13721,1143,5,G,1392184999,1392184995,4
13722,1143,6,E,1392285000,1392284995,5
13723,1143,7,N,1392385002,1392384995,7
13724,1143,8,L,1392485003,1392484995,8
13725,1143,9,A,1392585004,1392584995,9
13726,1143,10,N,1392685005,1392684995,10
13727,1143,11,D,1392785005,1392784995,10
13728,1144,0,F,1392885006,1392885006,0
13729,1144,1,H,1392985008,1392985006,2
13730,1144,2,B,1393085008,1393085006,2
13731,1144,3,U,1393185010,1393185006,4
13732,1144,4,R,1393285012,1393285006,6
13733,1144,5,G,1393385013,1393385006,7
13734,1144,6,E,1393485014,1393485006,8
13735,1144,7,N,1393585015,1393585006,9
13736,1144,8,L,1393685015,1393685006,9
13737,1144,9,A,1393785016,1393785006,10
13738,1144,10,N,1393885018,1393885006,12
13739,1144,11,D,1393985020,1393985006,14
13740,1145,0,F,1394085021,1394085021,0
13741,1145,1,H,1394185022,1394185021,1
13742,1145,2,B,1394285024,1394285021,3
13743,1145,3,U,1394385026,1394385021,5
13744,1145,4,R,1394485027,1394485021,6
13745,1145,5,G,1394585028,1394585021,7
13746,1145,6,E,1394685028,1394685021,7
13747,1145,7,N,1394785029,1394785021,8
13748,1145,8,L,1394885031,1394885021,10
13749,1145,9,A,1394985031,1394985021,10
13750,1145,10,N,1395085033,1395085021,12
13751,1145,11,D,1395185033,1395185021,12
13752,1146,0,F,1395285034,1395285034,0
13753,1146,1,H,1395385035,1395385034,1
13754,1146,2,B,1395485035,1395485034,1
13755,1146,3,U,1395585035,1395585034,1
13756,1146,4,R,1395685037,1395685034,3
13757,1146,5,G,1395785038,1395785034,4
13758,1146,6,E,1395885038,1395885034,4
13759,1146,7,N,1395985039,1395985034,5
13760,1146,8,L,1396085040,1396085034,6
13761,1146,9,A,1396185041,1396185034,7
13762,1146,10,N,1396285042,1396285034,8
13763,1146,11,D,1396385043,1396385034,9
13764,1147,0,F,1396485044,1396485044,0
13765,1147,1,H,1396585046,1396585044,2
13766,1147,2,B,1396685047,1396685044,3
13767,1147,3,U,1396785048,1396785044,4
13768,1147,4,R,1396885049,1396885044,5
13769,1147,5,G,1396985049,1396985044,5
13770,1147,6,E,1397085051,1397085044,7
13771,1147,7,N,1397185052,1397185044,8
13772,1147,8,L,1397285053,1397285044,9
13773,1147,9,A,1397385054,1397385044,10
13774,1147,10,N,1397485055,1397485044,11
13775,1147,11,D,1397585057,1397585044,13
13776,1148,0,F,1397685057,1397685057,0
13777,1148,1,H,1397785058,1397785057,1
13778,1148,2,B,1397885059,1397885057,2
13779,1148,3,U,1397985060,1397985057,3
13780,1148,4,R,1398085061,1398085057,4
13781,1148,5,G,1398185061,1398185057,4
13782,1148,6,E,1398285062,1398285057,5
13783,1148,7,N,1398385063,1398385057,6
13784,1148,8,L,1398485064,1398485057,7
13785,1148,9,A,1398585065,1398585057,8
13786,1148,10,N,1398685066,1398685057,9
13787,1148,11,D,1398785067,1398785057,10
13788,1149,0,F,1398885068,1398885068,0
13789,1149,1,H,1398985069,1398985068,1
13790,1149,2,B,1399085069,1399085068,1
13791,1149,3,U,1399185070,1399185068,2
13792,1149,4,R,1399285072,1399285068,4
13793,1149,5,G,1399385073,1399385068,5
13794,1149,6,E,1399485074,1399485068,6
13795,1149,7,N,1399585075,1399585068,7
13796,1149,8,L,1399685077,1399685068,9
13797,1149,9,A,1399785079,1399785068,11
13798,1149,10,N,1399885081,1399885068,13
13799,1149,11,D,1399985081,1399985068,13
13800,1150,0,F,1400085082,1400085082,0
13801,1150,1,H,1400185084,1400185082,2
13802,1150,2,B,1400285085,1400285082,3
13803,1150,3,U,1400385086,1400385082,4
13804,1150,4,R,1400485088,1400485082,6
13805,1150,5,G,1400585089,1400585082,7
13806,1150,6,E,1400685090,1400685082,8
13807,1150,7,N,1400785091,1400785082,9
13808,1150,8,L,1400885092,1400885082,10
13809,1150,9,A,1400985093,1400985082,11
13810,1150,10,N,1401085094,1401085082,12
13811,1150,11,D,1401185095,1401185082,13
13812,1151,0,F,1401285097,1401285097,0
13813,1151,1,H,1401385099,1401385097,2
13814,1151,2,B,1401485099,1401485097,2
13815,1151,3,U,1401585100,1401585097,3
13816,1151,4,R,1401685101,1401685097,4
13817,1151,5,G,1401785103,1401785097,6
13818,1151,6,E,1401885103,1401885097,6
13819,1151,7,N,1401985104,1401985097,7
13820,1151,8,L,1402085105,1402085097,8
13821,1151,9,A,1402185105,1402185097,8
13822,1151,10,N,1402285106,1402285097,9
13823,1151,11,D,1402385107,1402385097,10
13824,1152,0,F,1402485109,1402485109,0
13825,1152,1,H,1402585111,1402585109,2
13826,1152,2,B,1402685111,1402685109,2
13827,1152,3,U,1402785112,1402785109,3
13828,1152,4,R,1402885112,1402885109,3
13829,1152,5,G,1402985113,1402985109,4
13830,1152,6,E,1403085115,1403085109,6
13831,1152,7,N,1403185115,1403185109,6
13832,1152,8,L,1403285117,1403285109,8
13833,1152,9,A,1403385118,1403385109,9
13834,1152,10,N,1403485119,1403485109,10
13835,1152,11,D,1403585119,1403585109,10
13836,1153,0,F,1403685120,1403685120,0
13837,1153,1,H,1403785121,1403785120,1
13838,1153,2,B,1403885122,1403885120,2
13839,1153,3,U,1403985123,1403985120,3
13840,1153,4,R,1404085125,1404085120,5
13841,1153,5,G,1404185126,1404185120,6
13842,1153,6,E,1404285128,1404285120,8
13843,1153,7,N,1404385129,1404385120,9
13844,1153,8,L,1404485129,1404485120,9
13845,1153,9,A,1404585129,1404585120,9
13846,1153,10,N,1404685131,1404685120,11
13847,1153,11,D,1404785131,1404785120,11
13848,1154,0,F,1404885132,1404885132,0
13849,1154,1,H,1404985133,1404985132,1
13850,1154,2,B,1405085135,1405085132,3
13851,1154,3,U,1405185135,1405185132,3
13852,1154,4,R,1405285136,1405285132,4
13853,1154,5,G,1405385136,1405385132,4
13854,1154,6,E,1405485137,1405485132,5
13855,1154,7,N,1405585137,1405585132,5
13856,1154,8,L,1405685138,1405685132,6
13857,1154,9,A,1405785139,1405785132,7
13858,1154,10,N,1405885141,1405885132,9
