seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
9019,751,7,N,921980767,921980760,7
9020,751,8,L,922080768,922080760,8
9021,751,9,A,922180768,922180760,8
9022,751,10,N,922280769,922280760,9
9023,751,11,D,922380769,922380760,9
9024,752,0,F,922480770,922480770,0
9025,752,1,H,922580771,922580770,1
9026,752,2,B,922680771,922680770,1
9027,752,3,U,922780771,922780770,1
9028,752,4,R,922880772,922880770,2
9029,752,5,G,922980772,922980770,2
9030,752,6,E,923080773,923080770,3
9031,752,7,N,923180774,923180770,4
9032,752,8,L,923280775,923280770,5
9033,752,9,A,923380776,923380770,6
9034,752,10,N,923480778,923480770,8
9035,752,11,D,923580779,923580770,9
9036,753,0,F,923680780,923680780,0
9037,753,1,H,923780781,923780780,1
9038,753,2,B,923880782,923880780,2
9039,753,3,U,923980783,923980780,3
9040,753,4,R,924080784,924080780,4
9041,753,5,G,924180784,924180780,4
9042,753,6,E,924280786,924280780,6
9043,753,7,N,924380786,924380780,6
9044,753,8,L,924480787,924480780,7
9045,753,9,A,924580788,924580780,8
9046,753,10,N,924680788,924680780,8
9047,753,11,D,924780789,924780780,9
9048,754,0,F,924880791,924880791,0
9049,754,1,H,924980793,924980791,2
9050,754,2,B,925080795,925080791,4
9051,754,3,U,925180796,925180791,5
9052,754,4,R,925280796,925280791,5
9053,754,5,G,925380797,925380791,6
9054,754,6,E,925480798,925480791,7
9055,754,7,N,925580799,925580791,8
9056,754,8,L,925680801,925680791,10
9057,754,9,A,925780801,925780791,10
9058,754,10,N,925880803,925880791,12
9059,754,11,D,925980805,925980791,14
9060,755,0,F,926080806,926080806,0
9061,755,1,H,926180807,926180806,1
9062,755,2,B,926280809,926280806,3
9063,755,3,U,926380810,926380806,4
9064,755,4,R,926480811,926480806,5
9065,755,5,G,926580811,926580806,5
9066,755,6,E,926680813,926680806,7
9067,755,7,N,926780814,926780806,8
9068,755,8,L,926880815,926880806,9
9069,755,9,A,926980816,926980806,10
9070,755,10,N,927080818,927080806,12
9071,755,11,D,927180819,927180806,13
9072,756,0,F,927280820,927280820,0
9073,756,1,H,927380821,927380820,1
9074,756,2,B,927480821,927480820,1
9075,756,3,U,927580822,927580820,2
9076,756,4,R,927680824,927680820,4
9077,756,5,G,927780825,927780820,5
9078,756,6,E,927880827,927880820,7
9079,756,7,N,927980827,927980820,7
9080,756,8,L,928080828,928080820,8
9081,756,9,A,928180829,928180820,9
9082,756,10,N,928280830,928280820,10
9083,756,11,D,928380831,928380820,11
9084,757,0,F,928480833,928480833,0
9085,757,1,H,928580834,928580833,1
9086,757,2,B,928680835,928680833,2
9087,757,3,U,928780836,928780833,3
9088,757,4,R,928880837,928880833,4
9089,757,5,G,928980838,928980833,5
9090,757,6,E,929080838,929080833,5
9091,757,7,N,929180839,929180833,6
9092,757,8,L,929280841,929280833,8
9093,757,9,A,929380841,929380833,8
9094,757,10,N,929480842,929480833,9
9095,757,11,D,929580843,929580833,10
9096,758,0,F,929680845,929680845,0
9097,758,1,H,929780846,929780845,1
9098,758,2,B,929880847,929880845,2
9099,758,3,U,929980848,929980845,3
9100,758,4,R,930080848,930080845,3
9101,758,5,G,930180849,930180845,4
9102,758,6,E,930280850,930280845,5
9103,758,7,N,930380851,930380845,6
9104,758,8,L,930480853,930480845,8
9105,758,9,A,930580853,930580845,8
9106,758,10,N,930680854,930680845,9
9107,758,11,D,930780855,930780845,10
9108,759,0,F,930880856,930880856,0
9109,759,1,H,930980857,930980856,1
9110,759,2,B,931080857,931080856,1
9111,759,3,U,931180858,931180856,2
9112,759,4,R,931280860,931280856,4
9113,759,5,G,931380861,931380856,5
9114,759,6,E,931480862,931480856,6
9115,759,7,N,931580863,931580856,7
9116,759,8,L,931680864,931680856,8
9117,759,9,A,931780865,931780856,9
9118,759,10,N,931880866,931880856,10
9119,759,11,D,931980867,931980856,11
9120,760,0,F,932080868,932080868,0
9121,760,1,H,932180869,932180868,1
9122,760,2,B,932280870,932280868,2
9123,760,3,U,932380872,932380868,4
9124,760,4,R,932480873,932480868,5
9125,760,5,G,932580874,932580868,6
9126,760,6,E,932680875,932680868,7
9127,760,7,N,932780876,932780868,8
9128,760,8,L,932880877,932880868,9
9129,760,9,A,932980878,932980868,10
9130,760,10,N,933080878,933080868,10
9131,760,11,D,933180879,933180868,11
9132,761,0,F,933280881,933280881,0
9133,761,1,H,933380882,933380881,1
9134,761,2,B,933480884,933480881,3
9135,761,3,U,933580884,933580881,3
9136,761,4,R,933680885,933680881,4
9137,761,5,G,933780886,933780881,5
9138,761,6,E,933880887,933880881,6
9139,761,7,N,933980888,933980881,7
9140,761,8,L,934080889,934080881,8
9141,761,9,A,934180890,934180881,9
9142,761,10,N,934280891,934280881,10
9143,761,11,D,934380892,934380881,11
9144,762,0,F,934480893,934480893,0
9145,762,1,H,934580893,934580893,0
9146,762,2,B,934680894,934680893,1
9147,762,3,U,934780895,934780893,2
9148,762,4,R,934880896,934880893,3
9149,762,5,G,934980898,934980893,5
9150,762,6,E,935080899,935080893,6
9151,762,7,N,935180900,935180893,7
9152,762,8,L,935280902,935280893,9
9153,762,9,A,935380904,935380893,11
9154,762,10,N,935480905,935480893,12
9155,762,11,D,935580906,935580893,13
9156,763,0,F,935680907,935680907,0
9157,763,1,H,935780908,935780907,1
9158,763,2,B,935880909,935880907,2
9159,763,3,U,935980910,935980907,3
9160,763,4,R,936080910,936080907,3
9161,763,5,G,936180911,936180907,4
9162,763,6,E,936280913,936280907,6
9163,763,7,N,936380914,936380907,7
9164,763,8,L,936480915,936480907,8
9165,763,9,A,936580916,936580907,9
9166,763,10,N,936680917,936680907,10
9167,763,11,D,936780918,936780907,11
9168,764,0,F,936880919,936880919,0
9169,764,1,H,936980920,936980919,1
9170,764,2,B,937080921,937080919,2
9171,764,3,U,937180921,937180919,2
9172,764,4,R,937280922,937280919,3
9173,764,5,G,937380923,937380919,4
9174,764,6,E,937480924,937480919,5
9175,764,7,N,937580925,937580919,6
9176,764,8,L,937680925,937680919,6
9177,764,9,A,937780926,937780919,7
9178,764,10,N,937880927,937880919,8
9179,764,11,D,937980928,937980919,9
9180,765,0,F,938080929,938080929,0
9181,765,1,H,938180930,938180929,1
9182,765,2,B,938280931,938280929,2
9183,765,3,U,938380932,938380929,3
9184,765,4,R,938480933,938480929,4
9185,765,5,G,938580934,938580929,5
9186,765,6,E,938680935,938680929,6
9187,765,7,N,938780936,938780929,7
9188,765,8,L,938880937,938880929,8
9189,765,9,A,938980939,938980929,10
9190,765,10,N,939080939,939080929,10
9191,765,11,D,939180940,939180929,11
9192,766,0,F,939280942,939280942,0
9193,766,1,H,939380944,939380942,2
9194,766,2,B,939480945,939480942,3
9195,766,3,U,939580946,939580942,4
9196,766,4,R,939680947,939680942,5
9197,766,5,G,939780948,939780942,6
9198,766,6,E,939880949,939880942,7
9199,766,7,N,939980950,939980942,8
9200,766,8,L,940080951,940080942,9
9201,766,9,A,940180952,940180942,10
9202,766,10,N,940280953,940280942,11
9203,766,11,D,940380955,940380942,13
9204,767,0,F,940480956,940480956,0
9205,767,1,H,940580956,940580956,0
9206,767,2,B,940680957,940680956,1
9207,767,3,U,940780959,940780956,3
9208,767,4,R,940880960,940880956,4
9209,767,5,G,940980960,940980956,4
9210,767,6,E,941080961,941080956,5
9211,767,7,N,941180962,941180956,6
9212,767,8,L,941280963,941280956,7
9213,767,9,A,941380963,941380956,7
9214,767,10,N,941480964,941480956,8
9215,767,11,D,941580965,941580956,9
9216,768,0,F,941680965,941680965,0
9217,768,1,H,941780966,941780965,1
9218,768,2,B,941880967,941880965,2
9219,768,3,U,941980969,941980965,4
9220,768,4,R,942080970,942080965,5
9221,768,5,G,942180971,942180965,6
9222,768,6,E,942280972,942280965,7
9223,768,7,N,942380972,942380965,7
9224,768,8,L,942480972,942480965,7
9225,768,9,A,942580973,942580965,8
9226,768,10,N,942680974,942680965,9
9227,768,11,D,942780975,942780965,10
9228,769,0,F,942880976,942880976,0
9229,769,1,H,942980978,942980976,2
9230,769,2,B,943080979,943080976,3
9231,769,3,U,943180980,943180976,4
9232,769,4,R,943280982,943280976,6
9233,769,5,G,943380983,943380976,7
9234,769,6,E,943480984,943480976,8
9235,769,7,N,943580986,943580976,10
9236,769,8,L,943680986,943680976,10
9237,769,9,A,943780986,943780976,10
9238,769,10,N,943880987,943880976,11
9239,769,11,D,943980988,943980976,12
9240,770,0,F,944080989,944080989,0
9241,770,1,H,944180990,944180989,1
9242,770,2,B,944280991,944280989,2
9243,770,3,U,944380992,944380989,3
9244,770,4,R,944480993,944480989,4
9245,770,5,G,944580995,944580989,6
9246,770,6,E,944680995,944680989,6
9247,770,7,N,944780997,944780989,8
9248,770,8,L,944880998,944880989,9
9249,770,9,A,944981000,944980989,11
9250,770,10,N,945081000,945080989,11
9251,770,11,D,945181000,945180989,11
9252,771,0,F,945281001,945281001,0
9253,771,1,H,945381002,945381001,1
9254,771,2,B,945481003,945481001,2
9255,771,3,U,945581004,945581001,3
9256,771,4,R,945681005,945681001,4
9257,771,5,G,945781005,945781001,4
9258,771,6,E,945881006,945881001,5
9259,771,7,N,945981007,945981001,6
9260,771,8,L,946081009,946081001,8
9261,771,9,A,946181010,946181001,9
9262,771,10,N,946281012,946281001,11
9263,771,11,D,946381013,946381001,12
9264,772,0,F,946481015,946481015,0
9265,772,1,H,946581016,946581015,1
9266,772,2,B,946681017,946681015,2
9267,772,3,U,946781019,946781015,4
9268,772,4,R,946881020,946881015,5
9269,772,5,G,946981021,946981015,6
9270,772,6,E,947081022,947081015,7
9271,772,7,N,947181023,947181015,8
9272,772,8,L,947281025,947281015,10
9273,772,9,A,947381026,947381015,11
9274,772,10,N,947481027,947481015,12
9275,772,11,D,947581027,947581015,12
9276,773,0,F,947681028,947681028,0
9277,773,1,H,947781028,947781028,0
9278,773,2,B,947881028,947881028,0
9279,773,3,U,947981030,947981028,2
9280,773,4,R,948081031,948081028,3
9281,773,5,G,948181031,948181028,3
9282,773,6,E,948281033,948281028,5
9283,773,7,N,948381034,948381028,6
9284,773,8,L,948481035,948481028,7
9285,773,9,A,948581035,948581028,7
9286,773,10,N,948681036,948681028,8
9287,773,11,D,948781037,948781028,9
9288,774,0,F,948881038,948881038,0
9289,774,1,H,948981039,948981038,1
9290,774,2,B,949081040,949081038,2
9291,774,3,U,949181041,949181038,3
9292,774,4,R,949281042,949281038,4
9293,774,5,G,949381042,949381038,4
9294,774,6,E,949481043,949481038,5
9295,774,7,N,949581045,949581038,7
9296,774,8,L,949681046,949681038,8
9297,774,9,A,949781048,949781038,10
9298,774,10,N,949881049,949881038,11
9299,774,11,D,949981050,949981038,12
9300,775,0,F,950081051,950081051,0
9301,775,1,H,950181052,950181051,1
9302,775,2,B,950281053,950281051,2
9303,775,3,U,950381054,950381051,3
9304,775,4,R,950481054,950481051,3
9305,775,5,G,950581055,950581051,4
9306,775,6,E,950681056,950681051,5
9307,775,7,N,950781057,950781051,6
9308,775,8,L,950881058,950881051,7
9309,775,9,A,950981059,950981051,8
9310,775,10,N,951081060,951081051,9
9311,775,11,D,951181062,951181051,11
9312,776,0,F,951281063,951281063,0
9313,776,1,H,951381064,951381063,1
9314,776,2,B,951481065,951481063,2
9315,776,3,U,951581067,951581063,4
9316,776,4,R,951681068,951681063,5
9317,776,5,G,951781069,951781063,6
9318,776,6,E,951881070,951881063,7
9319,776,7,N,951981071,951981063,8
9320,776,8,L,952081072,952081063,9
9321,776,9,A,952181073,952181063,10
9322,776,10,N,952281075,952281063,12
9323,776,11,D,952381076,952381063,13
9324,777,0,F,952481077,952481077,0
9325,777,1,H,952581078,952581077,1
9326,777,2,B,952681079,952681077,2
9327,777,3,U,952781080,952781077,3
9328,777,4,R,952881082,952881077,5
9329,777,5,G,952981083,952981077,6
9330,777,6,E,953081084,953081077,7
9331,777,7,N,953181086,953181077,9
9332,777,8,L,953281086,953281077,9
9333,777,9,A,953381087,953381077,10
9334,777,10,N,953481088,953481077,11
9335,777,11,D,953581089,953581077,12
9336,778,0,F,953681090,953681090,0
9337,778,1,H,953781090,953781090,0
9338,778,2,B,953881091,953881090,1
9339,778,3,U,953981091,953981090,1
9340,778,4,R,954081092,954081090,2
9341,778,5,G,954181093,954181090,3
9342,778,6,E,954281094,954281090,4
9343,778,7,N,954381096,954381090,6
9344,778,8,L,954481096,954481090,6
9345,778,9,A,954581098,954581090,8
9346,778,10,N,954681099,954681090,9
9347,778,11,D,954781100,954781090,10
9348,779,0,F,954881101,954881101,0
9349,779,1,H,954981101,954981101,0
9350,779,2,B,955081102,955081101,1
9351,779,3,U,955181104,955181101,3
9352,779,4,R,955281105,955281101,4
9353,779,5,G,955381106,955381101,5
9354,779,6,E,955481107,955481101,6
9355,779,7,N,955581108,955581101,7
9356,779,8,L,955681110,955681101,9
9357,779,9,A,955781111,955781101,10
9358,779,10,N,955881112,955881101,11
9359,779,11,D,955981113,955981101,12
9360,780,0,F,956081113,956081113,0
9361,780,1,H,956181114,956181113,1
9362,780,2,B,956281116,956281113,3
9363,780,3,U,956381117,956381113,4
9364,780,4,R,956481119,956481113,6
9365,780,5,G,956581120,956581113,7
9366,780,6,E,956681122,956681113,9
9367,780,7,N,956781123,956781113,10
9368,780,8,L,956881125,956881113,12
9369,780,9,A,956981126,956981113,13
9370,780,10,N,957081127,957081113,14
9371,780,11,D,957181127,957181113,14
9372,781,0,F,957281128,957281128,0
9373,781,1,H,957381128,957381128,0
9374,781,2,B,957481130,957481128,2
9375,781,3,U,957581130,957581128,2
9376,781,4,R,957681132,957681128,4
9377,781,5,G,957781134,957781128,6
9378,781,6,E,957881135,957881128,7
9379,781,7,N,957981135,957981128,7
9380,781,8,L,958081136,958081128,8
9381,781,9,A,958181137,958181128,9
9382,781,10,N,958281138,958281128,10
9383,781,11,D,958381139,958381128,11
9384,782,0,F,958481140,958481140,0
9385,782,1,H,958581141,958581140,1
9386,782,2,B,958681141,958681140,1
9387,782,3,U,958781143,958781140,3
9388,782,4,R,958881143,958881140,3
9389,782,5,G,958981144,958981140,4
9390,782,6,E,959081145,959081140,5
9391,782,7,N,959181145,959181140,5
9392,782,8,L,959281146,959281140,6
9393,782,9,A,959381146,959381140,6
9394,782,10,N,959481147,959481140,7
9395,782,11,D,959581147,959581140,7
9396,783,0,F,959681147,959681147,0
9397,783,1,H,959781149,959781147,2
9398,783,2,B,959881151,959881147,4
9399,783,3,U,959981152,959981147,5
9400,783,4,R,960081153,960081147,6
9401,783,5,G,960181154,960181147,7
9402,783,6,E,960281156,960281147,9
9403,783,7,N,960381156,960381147,9
9404,783,8,L,960481157,960481147,10
9405,783,9,A,960581158,960581147,11
9406,783,10,N,960681158,960681147,11
9407,783,11,D,960781159,960781147,12
9408,784,0,F,960881160,960881160,0
9409,784,1,H,960981161,960981160,1
9410,784,2,B,961081162,961081160,2
9411,784,3,U,961181164,961181160,4
9412,784,4,R,961281165,961281160,5
9413,784,5,G,961381167,961381160,7
9414,784,6,E,961481168,961481160,8
9415,784,7,N,961581168,961581160,8
9416,784,8,L,961681169,961681160,9
9417,784,9,A,961781170,961781160,10
9418,784,10,N,961881171,961881160,11
9419,784,11,D,961981173,961981160,13
9420,785,0,F,962081174,962081174,0
9421,785,1,H,962181174,962181174,0
9422,785,2,B,962281176,962281174,2
9423,785,3,U,962381177,962381174,3
9424,785,4,R,962481177,962481174,3
9425,785,5,G,962581179,962581174,5
9426,785,6,E,962681180,962681174,6
9427,785,7,N,962781181,962781174,7
9428,785,8,L,962881182,962881174,8
9429,785,9,A,962981182,962981174,8
9430,785,10,N,963081184,963081174,10
9431,785,11,D,963181184,963181174,10
9432,786,0,F,963281185,963281185,0
9433,786,1,H,963381186,963381185,1
9434,786,2,B,963481187,963481185,2
9435,786,3,U,963581187,963581185,2
9436,786,4,R,963681188,963681185,3
9437,786,5,G,963781189,963781185,4
9438,786,6,E,963881190,963881185,5
9439,786,7,N,963981191,963981185,6
9440,786,8,L,964081192,964081185,7
9441,786,9,A,964181193,964181185,8
9442,786,10,N,964281194,964281185,9
9443,786,11,D,964381194,964381185,9
9444,787,0,F,964481195,964481195,0
9445,787,1,H,964581196,964581195,1
9446,787,2,B,964681197,964681195,2
9447,787,3,U,964781198,964781195,3
9448,787,4,R,964881199,964881195,4
9449,787,5,G,964981200,964981195,5
9450,787,6,E,965081201,965081195,6
9451,787,7,N,965181201,965181195,6
9452,787,8,L,965281202,965281195,7
9453,787,9,A,965381204,965381195,9
9454,787,10,N,965481205,965481195,10
9455,787,11,D,965581205,965581195,10
9456,788,0,F,965681206,965681206,0
9457,788,1,H,965781207,965781206,1
9458,788,2,B,965881208,965881206,2
9459,788,3,U,965981210,965981206,4
9460,788,4,R,966081211,966081206,5
9461,788,5,G,966181212,966181206,6
9462,788,6,E,966281213,966281206,7
9463,788,7,N,966381214,966381206,8
9464,788,8,L,966481215,966481206,9
9465,788,9,A,966581216,966581206,10
9466,788,10,N,966681217,966681206,11
9467,788,11,D,966781219,966781206,13
9468,789,0,F,966881220,966881220,0
9469,789,1,H,966981222,966981220,2
9470,789,2,B,967081222,967081220,2
9471,789,3,U,967181224,967181220,4
9472,789,4,R,967281225,967281220,5
9473,789,5,G,967381226,967381220,6
9474,789,6,E,967481227,967481220,7
9475,789,7,N,967581228,967581220,8
9476,789,8,L,967681229,967681220,9
9477,789,9,A,967781229,967781220,9
9478,789,10,N,967881230,967881220,10
9479,789,11,D,967981231,967981220,11
9480,790,0,F,968081232,968081232,0
9481,790,1,H,968181232,968181232,0
9482,790,2,B,968281234,968281232,2
9483,790,3,U,968381235,968381232,3
9484,790,4,R,968481236,968481232,4
9485,790,5,G,968581237,968581232,5
9486,790,6,E,968681239,968681232,7
9487,790,7,N,968781240,968781232,8
9488,790,8,L,968881242,968881232,10
9489,790,9,A,968981243,968981232,11
9490,790,10,N,969081244,969081232,12
9491,790,11,D,969181245,969181232,13
9492,791,0,F,969281246,969281246,0
9493,791,1,H,969381247,969381246,1
9494,791,2,B,969481248,969481246,2
9495,791,3,U,969581249,969581246,3
9496,791,4,R,969681250,969681246,4
9497,791,5,G,969781251,969781246,5
9498,791,6,E,969881251,969881246,5
9499,791,7,N,969981252,969981246,6
9500,791,8,L,970081253,970081246,7
9501,791,9,A,970181254,970181246,8
9502,791,10,N,970281256,970281246,10
9503,791,11,D,970381257,970381246,11
9504,792,0,F,970481258,970481258,0
9505,792,1,H,970581260,970581258,2
9506,792,2,B,970681260,970681258,2
9507,792,3,U,970781260,970781258,2
9508,792,4,R,970881261,970881258,3
9509,792,5,G,970981261,970981258,3
9510,792,6,E,971081262,971081258,4
9511,792,7,N,971181263,971181258,5
9512,792,8,L,971281264,971281258,6
9513,792,9,A,971381264,971381258,6
9514,792,10,N,971481264,971481258,6
9515,792,11,D,971581265,971581258,7
9516,793,0,F,971681265,971681265,0
9517,793,1,H,971781266,971781265,1
9518,793,2,B,971881268,971881265,3
9519,793,3,U,971981269,971981265,4
9520,793,4,R,972081270,972081265,5
9521,793,5,G,972181271,972181265,6
9522,793,6,E,972281272,972281265,7
9523,793,7,N,972381273,972381265,8
9524,793,8,L,972481275,972481265,10
9525,793,9,A,972581275,972581265,10
9526,793,10,N,972681276,972681265,11
9527,793,11,D,972781277,972781265,12
9528,794,0,F,972881278,972881278,0
9529,794,1,H,972981279,972981278,1
9530,794,2,B,973081280,973081278,2
9531,794,3,U,973181282,973181278,4
9532,794,4,R,973281283,973281278,5
9533,794,5,G,973381283,973381278,5
9534,794,6,E,973481284,973481278,6
9535,794,7,N,973581285,973581278,7
9536,794,8,L,973681285,973681278,7
9537,794,9,A,973781286,973781278,8
9538,794,10,N,973881286,973881278,8
9539,794,11,D,973981287,973981278,9
9540,795,0,F,974081289,974081289,0
9541,795,1,H,974181291,974181289,2
9542,795,2,B,974281292,974281289,3
9543,795,3,U,974381293,974381289,4
9544,795,4,R,974481293,974481289,4
9545,795,5,G,974581293,974581289,4
9546,795,6,E,974681294,974681289,5
9547,795,7,N,974781295,974781289,6
9548,795,8,L,974881296,974881289,7
9549,795,9,A,974981297,974981289,8
9550,795,10,N,975081298,975081289,9
9551,795,11,D,975181299,975181289,10
9552,796,0,F,975281300,975281300,0
9553,796,1,H,975381300,975381300,0
9554,796,2,B,975481300,975481300,0
9555,796,3,U,975581301,975581300,1
9556,796,4,R,975681302,975681300,2
9557,796,5,G,975781303,975781300,3
9558,796,6,E,975881304,975881300,4
9559,796,7,N,975981306,975981300,6
9560,796,8,L,976081307,976081300,7
9561,796,9,A,976181307,976181300,7
9562,796,10,N,976281308,976281300,8
9563,796,11,D,976381309,976381300,9
9564,797,0,F,976481311,976481311,0
9565,797,1,H,976581312,976581311,1
9566,797,2,B,976681313,976681311,2
9567,797,3,U,976781315,976781311,4
9568,797,4,R,976881316,976881311,5
9569,797,5,G,976981316,976981311,5
9570,797,6,E,977081317,977081311,6
9571,797,7,N,977181317,977181311,6
9572,797,8,L,977281318,977281311,7
9573,797,9,A,977381319,977381311,8
9574,797,10,N,977481320,977481311,9
9575,797,11,D,977581321,977581311,10
9576,798,0,F,977681321,977681321,0
9577,798,1,H,977781322,977781321,1
9578,798,2,B,977881324,977881321,3
9579,798,3,U,977981325,977981321,4
9580,798,4,R,978081326,978081321,5
9581,798,5,G,978181326,978181321,5
9582,798,6,E,978281328,978281321,7
9583,798,7,N,978381330,978381321,9
9584,798,8,L,978481332,978481321,11
9585,798,9,A,978581333,978581321,12
9586,798,10,N,978681334,978681321,13
9587,798,11,D,978781335,978781321,14
9588,799,0,F,978881337,978881337,0
9589,799,1,H,978981338,978981337,1
9590,799,2,B,979081339,979081337,2
9591,799,3,U,979181340,979181337,3
9592,799,4,R,979281342,979281337,5
9593,799,5,G,979381343,979381337,6
9594,799,6,E,979481344,979481337,7
9595,799,7,N,979581345,979581337,8
9596,799,8,L,979681346,979681337,9
9597,799,9,A,979781347,979781337,10
9598,799,10,N,979881348,979881337,11
9599,799,11,D,979981349,979981337,12
9600,800,0,F,980081350,980081350,0
9601,800,1,H,980181351,980181350,1
9602,800,2,B,980281353,980281350,3
9603,800,3,U,980381353,980381350,3
9604,800,4,R,980481354,980481350,4
9605,800,5,G,980581355,980581350,5
9606,800,6,E,980681357,980681350,7
9607,800,7,N,980781357,980781350,7
9608,800,8,L,980881359,980881350,9
9609,800,9,A,980981361,980981350,11
9610,800,10,N,981081363,981081350,13
9611,800,11,D,981181363,981181350,13
9612,801,0,F,981281364,981281364,0
9613,801,1,H,981381365,981381364,1
9614,801,2,B,981481367,981481364,3
9615,801,3,U,981581367,981581364,3
9616,801,4,R,981681367,981681364,3
9617,801,5,G,981781369,981781364,5
9618,801,6,E,981881370,981881364,6
9619,801,7,N,981981371,981981364,7
9620,801,8,L,982081372,982081364,8
9621,801,9,A,982181374,982181364,10
9622,801,10,N,982281376,982281364,12
9623,801,11,D,982381376,982381364,12
9624,802,0,F,982481378,982481378,0
9625,802,1,H,982581379,982581378,1
9626,802,2,B,982681381,982681378,3
9627,802,3,U,982781382,982781378,4
9628,802,4,R,982881384,982881378,6
9629,802,5,G,982981385,982981378,7
9630,802,6,E,983081387,983081378,9
9631,802,7,N,983181388,983181378,10
9632,802,8,L,983281389,983281378,11
9633,802,9,A,983381389,983381378,11
9634,802,10,N,983481391,983481378,13
9635,802,11,D,983581392,983581378,14
9636,803,0,F,983681393,983681393,0
9637,803,1,H,983781394,983781393,1
9638,803,2,B,983881395,983881393,2
9639,803,3,U,983981396,983981393,3
9640,803,4,R,984081398,984081393,5
9641,803,5,G,984181398,984181393,5
9642,803,6,E,984281399,984281393,6
9643,803,7,N,984381401,984381393,8
9644,803,8,L,984481401,984481393,8
9645,803,9,A,984581402,984581393,9
9646,803,10,N,984681403,984681393,10
9647,803,11,D,984781404,984781393,11
9648,804,0,F,984881404,984881404,0
9649,804,1,H,984981404,984981404,0
9650,804,2,B,985081405,985081404,1
9651,804,3,U,985181405,985181404,1
9652,804,4,R,985281407,985281404,3
9653,804,5,G,985381408,985381404,4
9654,804,6,E,985481408,985481404,4
9655,804,7,N,985581409,985581404,5
9656,804,8,L,985681411,985681404,7
9657,804,9,A,985781412,985781404,8
9658,804,10,N,985881413,985881404,9
9659,804,11,D,985981414,985981404,10
9660,805,0,F,986081415,986081415,0
9661,805,1,H,986181416,986181415,1
9662,805,2,B,986281417,986281415,2
9663,805,3,U,986381418,986381415,3
9664,805,4,R,986481419,986481415,4
9665,805,5,G,986581420,986581415,5
9666,805,6,E,986681421,986681415,6
9667,805,7,N,986781422,986781415,7
9668,805,8,L,986881423,986881415,8
9669,805,9,A,986981423,986981415,8
9670,805,10,N,987081425,987081415,10
9671,805,11,D,987181425,987181415,10
9672,806,0,F,987281426,987281426,0
9673,806,1,H,987381428,987381426,2
9674,806,2,B,987481429,987481426,3
9675,806,3,U,987581429,987581426,3
9676,806,4,R,987681431,987681426,5
9677,806,5,G,987781431,987781426,5
9678,806,6,E,987881431,987881426,5
9679,806,7,N,987981432,987981426,6
9680,806,8,L,988081432,988081426,6
9681,806,9,A,988181433,988181426,7
9682,806,10,N,988281433,988281426,7
9683,806,11,D,988381434,988381426,8
9684,807,0,F,988481434,988481434,0
9685,807,1,H,988581435,988581434,1
9686,807,2,B,988681437,988681434,3
9687,807,3,U,988781438,988781434,4
9688,807,4,R,988881440,988881434,6
9689,807,5,G,988981441,988981434,7
9690,807,6,E,989081442,989081434,8
9691,807,7,N,989181443,989181434,9
9692,807,8,L,989281444,989281434,10
9693,807,9,A,989381445,989381434,11
9694,807,10,N,989481446,989481434,12
9695,807,11,D,989581447,989581434,13
9696,808,0,F,989681448,989681448,0
9697,808,1,H,989781449,989781448,1
9698,808,2,B,989881451,989881448,3
9699,808,3,U,989981452,989981448,4
9700,808,4,R,990081453,990081448,5
9701,808,5,G,990181453,990181448,5
9702,808,6,E,990281455,990281448,7
9703,808,7,N,990381456,990381448,8
9704,808,8,L,990481456,990481448,8
9705,808,9,A,990581458,990581448,10
9706,808,10,N,990681459,990681448,11
9707,808,11,D,990781460,990781448,12
9708,809,0,F,990881461,990881461,0
9709,809,1,H,990981462,990981461,1
9710,809,2,B,991081463,991081461,2
9711,809,3,U,991181464,991181461,3
9712,809,4,R,991281465,991281461,4
9713,809,5,G,991381466,991381461,5
9714,809,6,E,991481466,991481461,5
9715,809,7,N,991581467,991581461,6
9716,809,8,L,991681467,991681461,6
9717,809,9,A,991781467,991781461,6
9718,809,10,N,991881469,991881461,8
9719,809,11,D,991981471,991981461,10
9720,810,0,F,992081472,992081472,0
9721,810,1,H,992181474,992181472,2
9722,810,2,B,992281475,992281472,3
9723,810,3,U,992381476,992381472,4
9724,810,4,R,992481476,992481472,4
9725,810,5,G,992581477,992581472,5
9726,810,6,E,992681477,992681472,5
9727,810,7,N,992781478,992781472,6
9728,810,8,L,992881479,992881472,7
9729,810,9,A,992981480,992981472,8
9730,810,10,N,993081480,993081472,8
9731,810,11,D,993181482,993181472,10
9732,811,0,F,993281483,993281483,0
9733,811,1,H,993381484,993381483,1
9734,811,2,B,993481484,993481483,1
9735,811,3,U,993581485,993581483,2
9736,811,4,R,993681485,993681483,2
9737,811,5,G,993781486,993781483,3
9738,811,6,E,993881487,993881483,4
9739,811,7,N,993981488,993981483,5
9740,811,8,L,994081490,994081483,7
9741,811,9,A,994181491,994181483,8
9742,811,10,N,994281493,994281483,10
9743,811,11,D,994381494,994381483,11
9744,812,0,F,994481495,994481495,0
9745,812,1,H,994581497,994581495,2
9746,812,2,B,994681497,994681495,2
9747,812,3,U,994781497,994781495,2
9748,812,4,R,994881497,994881495,2
9749,812,5,G,994981498,994981495,3
9750,812,6,E,995081498,995081495,3
9751,812,7,N,995181499,995181495,4
9752,812,8,L,995281500,995281495,5
9753,812,9,A,995381501,995381495,6
