seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
10310,859,2,B,1051082174,1051082172,2
10311,859,3,U,1051182176,1051182172,4
10312,859,4,R,1051282177,1051282172,5
10313,859,5,G,1051382177,1051382172,5
10314,859,6,E,1051482177,1051482172,5
10315,859,7,N,1051582177,1051582172,5
10316,859,8,L,1051682178,1051682172,6
10317,859,9,A,1051782180,1051782172,8
10318,859,10,N,1051882180,1051882172,8
10319,859,11,D,1051982182,1051982172,10
10320,860,0,F,1052082183,1052082183,0
10321,860,1,H,1052182184,1052182183,1
10322,860,2,B,1052282186,1052282183,3
10323,860,3,U,1052382186,1052382183,3
10324,860,4,R,1052482187,1052482183,4
10325,860,5,G,1052582187,1052582183,4
10326,860,6,E,1052682187,1052682183,4
10327,860,7,N,1052782188,1052782183,5
10328,860,8,L,1052882189,1052882183,6
10329,860,9,A,1052982190,1052982183,7
10330,860,10,N,1053082190,1053082183,7
10331,860,11,D,1053182191,1053182183,8
10332,861,0,F,1053282193,1053282193,0
10333,861,1,H,1053382194,1053382193,1
10334,861,2,B,1053482195,1053482193,2
10335,861,3,U,1053582196,1053582193,3
10336,861,4,R,1053682197,1053682193,4
10337,861,5,G,1053782198,1053782193,5
10338,861,6,E,1053882200,1053882193,7
10339,861,7,N,1053982201,1053982193,8
10340,861,8,L,1054082201,1054082193,8
10341,861,9,A,1054182203,1054182193,10
10342,861,10,N,1054282204,1054282193,11
10343,861,11,D,1054382205,1054382193,12
10344,862,0,F,1054482205,1054482205,0
10345,862,1,H,1054582206,1054582205,1
10346,862,2,B,1054682207,1054682205,2
10347,862,3,U,1054782208,1054782205,3
10348,862,4,R,1054882208,1054882205,3
10349,862,5,G,1054982210,1054982205,5
10350,862,6,E,1055082211,1055082205,6
10351,862,7,N,1055182213,1055182205,8
10352,862,8,L,1055282214,1055282205,9
10353,862,9,A,1055382214,1055382205,9
10354,862,10,N,1055482215,1055482205,10
10355,862,11,D,1055582216,1055582205,11
10356,863,0,F,1055682217,1055682217,0
10357,863,1,H,1055782218,1055782217,1
10358,863,2,B,1055882219,1055882217,2
10359,863,3,U,1055982220,1055982217,3
10360,863,4,R,1056082220,1056082217,3
10361,863,5,G,1056182221,1056182217,4
10362,863,6,E,1056282222,1056282217,5
10363,863,7,N,1056382223,1056382217,6
10364,863,8,L,1056482224,1056482217,7
10365,863,9,A,1056582224,1056582217,7
10366,863,10,N,1056682225,1056682217,8
10367,863,11,D,1056782225,1056782217,8
10368,864,0,F,1056882226,1056882226,0
10369,864,1,H,1056982227,1056982226,1
10370,864,2,B,1057082227,1057082226,1
10371,864,3,U,1057182228,1057182226,2
10372,864,4,R,1057282229,1057282226,3
10373,864,5,G,1057382230,1057382226,4
10374,864,6,E,1057482231,1057482226,5
10375,864,7,N,1057582232,1057582226,6
10376,864,8,L,1057682233,1057682226,7
10377,864,9,A,1057782234,1057782226,8
10378,864,10,N,1057882234,1057882226,8
10379,864,11,D,1057982235,1057982226,9
10380,865,0,F,1058082236,1058082236,0
10381,865,1,H,1058182237,1058182236,1
10382,865,2,B,1058282238,1058282236,2
10383,865,3,U,1058382238,1058382236,2
10384,865,4,R,1058482240,1058482236,4
10385,865,5,G,1058582241,1058582236,5
10386,865,6,E,1058682242,1058682236,6
10387,865,7,N,1058782243,1058782236,7
10388,865,8,L,1058882244,1058882236,8
10389,865,9,A,1058982245,1058982236,9
10390,865,10,N,1059082246,1059082236,10
10391,865,11,D,1059182248,1059182236,12
10392,866,0,F,1059282250,1059282250,0
10393,866,1,H,1059382251,1059382250,1
10394,866,2,B,1059482252,1059482250,2
10395,866,3,U,1059582254,1059582250,4
10396,866,4,R,1059682255,1059682250,5
10397,866,5,G,1059782255,1059782250,5
10398,866,6,E,1059882257,1059882250,7
10399,866,7,N,1059982258,1059982250,8
10400,866,8,L,1060082259,1060082250,9
10401,866,9,A,1060182260,1060182250,10
10402,866,10,N,1060282262,1060282250,12
10403,866,11,D,1060382262,1060382250,12
10404,867,0,F,1060482263,1060482263,0
10405,867,1,H,1060582264,1060582263,1
10406,867,2,B,1060682265,1060682263,2
10407,867,3,U,1060782266,1060782263,3
10408,867,4,R,1060882267,1060882263,4
10409,867,5,G,1060982268,1060982263,5
10410,867,6,E,1061082269,1061082263,6
10411,867,7,N,1061182270,1061182263,7
10412,867,8,L,1061282271,1061282263,8
10413,867,9,A,1061382273,1061382263,10
10414,867,10,N,1061482274,1061482263,11
10415,867,11,D,1061582275,1061582263,12
10416,868,0,F,1061682276,1061682276,0
10417,868,1,H,1061782278,1061782276,2
10418,868,2,B,1061882279,1061882276,3
10419,868,3,U,1061982280,1061982276,4
10420,868,4,R,1062082281,1062082276,5
10421,868,5,G,1062182281,1062182276,5
10422,868,6,E,1062282282,1062282276,6
10423,868,7,N,1062382284,1062382276,8
10424,868,8,L,1062482285,1062482276,9
10425,868,9,A,1062582286,1062582276,10
10426,868,10,N,1062682288,1062682276,12
10427,868,11,D,1062782289,1062782276,13
10428,869,0,F,1062882291,1062882291,0
10429,869,1,H,1062982292,1062982291,1
10430,869,2,B,1063082293,1063082291,2
10431,869,3,U,1063182294,1063182291,3
10432,869,4,R,1063282295,1063282291,4
10433,869,5,G,1063382296,1063382291,5
10434,869,6,E,1063482296,1063482291,5
10435,869,7,N,1063582297,1063582291,6
10436,869,8,L,1063682298,1063682291,7
10437,869,9,A,1063782299,1063782291,8
10438,869,10,N,1063882300,1063882291,9
10439,869,11,D,1063982301,1063982291,10
10440,870,0,F,1064082302,1064082302,0
10441,870,1,H,1064182303,1064182302,1
10442,870,2,B,1064282303,1064282302,1
10443,870,3,U,1064382304,1064382302,2
10444,870,4,R,1064482305,1064482302,3
10445,870,5,G,1064582306,1064582302,4
10446,870,6,E,1064682306,1064682302,4
10447,870,7,N,1064782307,1064782302,5
10448,870,8,L,1064882308,1064882302,6
10449,870,9,A,1064982310,1064982302,8
10450,870,10,N,1065082312,1065082302,10
10451,870,11,D,1065182313,1065182302,11
10452,871,0,F,1065282314,1065282314,0
10453,871,1,H,1065382315,1065382314,1
10454,871,2,B,1065482315,1065482314,1
10455,871,3,U,1065582316,1065582314,2
10456,871,4,R,1065682316,1065682314,2
10457,871,5,G,1065782317,1065782314,3
10458,871,6,E,1065882318,1065882314,4
10459,871,7,N,1065982318,1065982314,4
10460,871,8,L,1066082319,1066082314,5
10461,871,9,A,1066182319,1066182314,5
10462,871,10,N,1066282320,1066282314,6
10463,871,11,D,1066382321,1066382314,7
10464,872,0,F,1066482322,1066482322,0
10465,872,1,H,1066582322,1066582322,0
10466,872,2,B,1066682323,1066682322,1
10467,872,3,U,1066782325,1066782322,3
10468,872,4,R,1066882327,1066882322,5
10469,872,5,G,1066982329,1066982322,7
10470,872,6,E,1067082330,1067082322,8
10471,872,7,N,1067182330,1067182322,8
10472,872,8,L,1067282331,1067282322,9
10473,872,9,A,1067382331,1067382322,9
10474,872,10,N,1067482333,1067482322,11
10475,872,11,D,1067582333,1067582322,11
10476,873,0,F,1067682334,1067682334,0
10477,873,1,H,1067782335,1067782334,1
10478,873,2,B,1067882336,1067882334,2
10479,873,3,U,1067982336,1067982334,2
10480,873,4,R,1068082338,1068082334,4
10481,873,5,G,1068182339,1068182334,5
10482,873,6,E,1068282341,1068282334,7
10483,873,7,N,1068382342,1068382334,8
10484,873,8,L,1068482342,1068482334,8
10485,873,9,A,1068582344,1068582334,10
10486,873,10,N,1068682345,1068682334,11
10487,873,11,D,1068782346,1068782334,12
10488,874,0,F,1068882346,1068882346,0
10489,874,1,H,1068982347,1068982346,1
10490,874,2,B,1069082348,1069082346,2
10491,874,3,U,1069182350,1069182346,4
10492,874,4,R,1069282351,1069282346,5
10493,874,5,G,1069382352,1069382346,6
10494,874,6,E,1069482353,1069482346,7
10495,874,7,N,1069582354,1069582346,8
10496,874,8,L,1069682355,1069682346,9
10497,874,9,A,1069782355,1069782346,9
10498,874,10,N,1069882356,1069882346,10
10499,874,11,D,1069982357,1069982346,11
10500,875,0,F,1070082358,1070082358,0
10501,875,1,H,1070182358,1070182358,0
10502,875,2,B,1070282359,1070282358,1
10503,875,3,U,1070382360,1070382358,2
10504,875,4,R,1070482360,1070482358,2
10505,875,5,G,1070582361,1070582358,3
10506,875,6,E,1070682362,1070682358,4
10507,875,7,N,1070782362,1070782358,4
10508,875,8,L,1070882364,1070882358,6
10509,875,9,A,1070982365,1070982358,7
10510,875,10,N,1071082367,1071082358,9
10511,875,11,D,1071182367,1071182358,9
10512,876,0,F,1071282369,1071282369,0
10513,876,1,H,1071382371,1071382369,2
10514,876,2,B,1071482372,1071482369,3
10515,876,3,U,1071582373,1071582369,4
10516,876,4,R,1071682374,1071682369,5
10517,876,5,G,1071782375,1071782369,6
10518,876,6,E,1071882377,1071882369,8
10519,876,7,N,1071982378,1071982369,9
10520,876,8,L,1072082379,1072082369,10
10521,876,9,A,1072182380,1072182369,11
10522,876,10,N,1072282381,1072282369,12
10523,876,11,D,1072382382,1072382369,13
10524,877,0,F,1072482383,1072482383,0
10525,877,1,H,1072582383,1072582383,0
10526,877,2,B,1072682384,1072682383,1
10527,877,3,U,1072782385,1072782383,2
10528,877,4,R,1072882386,1072882383,3
10529,877,5,G,1072982387,1072982383,4
10530,877,6,E,1073082387,1073082383,4
10531,877,7,N,1073182388,1073182383,5
10532,877,8,L,1073282389,1073282383,6
10533,877,9,A,1073382391,1073382383,8
10534,877,10,N,1073482391,1073482383,8
10535,877,11,D,1073582393,1073582383,10
10536,878,0,F,1073682394,1073682394,0
10537,878,1,H,1073782394,1073782394,0
10538,878,2,B,1073882395,1073882394,1
10539,878,3,U,1073982397,1073982394,3
10540,878,4,R,1074082397,1074082394,3
10541,878,5,G,1074182398,1074182394,4
10542,878,6,E,1074282399,1074282394,5
10543,878,7,N,1074382399,1074382394,5
10544,878,8,L,1074482400,1074482394,6
10545,878,9,A,1074582401,1074582394,7
10546,878,10,N,1074682402,1074682394,8
10547,878,11,D,1074782403,1074782394,9
10548,879,0,F,1074882404,1074882404,0
10549,879,1,H,1074982406,1074982404,2
10550,879,2,B,1075082407,1075082404,3
10551,879,3,U,1075182407,1075182404,3
10552,879,4,R,1075282408,1075282404,4
10553,879,5,G,1075382409,1075382404,5
10554,879,6,E,1075482410,1075482404,6
10555,879,7,N,1075582411,1075582404,7
10556,879,8,L,1075682412,1075682404,8
10557,879,9,A,1075782412,1075782404,8
10558,879,10,N,1075882414,1075882404,10
10559,879,11,D,1075982415,1075982404,11
10560,880,0,F,1076082416,1076082416,0
10561,880,1,H,1076182417,1076182416,1
10562,880,2,B,1076282418,1076282416,2
10563,880,3,U,1076382419,1076382416,3
10564,880,4,R,1076482421,1076482416,5
10565,880,5,G,1076582422,1076582416,6
10566,880,6,E,1076682423,1076682416,7
10567,880,7,N,1076782424,1076782416,8
10568,880,8,L,1076882424,1076882416,8
10569,880,9,A,1076982425,1076982416,9
10570,880,10,N,1077082427,1077082416,11
10571,880,11,D,1077182428,1077182416,12
10572,881,0,F,1077282429,1077282429,0
10573,881,1,H,1077382429,1077382429,0
10574,881,2,B,1077482431,1077482429,2
10575,881,3,U,1077582433,1077582429,4
10576,881,4,R,1077682434,1077682429,5
10577,881,5,G,1077782435,1077782429,6
10578,881,6,E,1077882435,1077882429,6
10579,881,7,N,1077982436,1077982429,7
10580,881,8,L,1078082437,1078082429,8
10581,881,9,A,1078182438,1078182429,9
10582,881,10,N,1078282439,1078282429,10
10583,881,11,D,1078382439,1078382429,10
10584,882,0,F,1078482440,1078482440,0
10585,882,1,H,1078582441,1078582440,1
10586,882,2,B,1078682441,1078682440,1
10587,882,3,U,1078782442,1078782440,2
10588,882,4,R,1078882443,1078882440,3
10589,882,5,G,1078982445,1078982440,5
10590,882,6,E,1079082446,1079082440,6
10591,882,7,N,1079182447,1079182440,7
10592,882,8,L,1079282448,1079282440,8
10593,882,9,A,1079382449,1079382440,9
10594,882,10,N,1079482449,1079482440,9
10595,882,11,D,1079582450,1079582440,10
10596,883,0,F,1079682450,1079682450,0
10597,883,1,H,1079782451,1079782450,1
10598,883,2,B,1079882452,1079882450,2
10599,883,3,U,1079982453,1079982450,3
10600,883,4,R,1080082454,1080082450,4
10601,883,5,G,1080182455,1080182450,5
10602,883,6,E,1080282456,1080282450,6
10603,883,7,N,1080382457,1080382450,7
10604,883,8,L,1080482457,1080482450,7
10605,883,9,A,1080582457,1080582450,7
10606,883,10,N,1080682458,1080682450,8
10607,883,11,D,1080782458,1080782450,8
10608,884,0,F,1080882459,1080882459,0
10609,884,1,H,1080982460,1080982459,1
10610,884,2,B,1081082462,1081082459,3
10611,884,3,U,1081182463,1081182459,4
10612,884,4,R,1081282464,1081282459,5
10613,884,5,G,1081382464,1081382459,5
10614,884,6,E,1081482466,1081482459,7
10615,884,7,N,1081582467,1081582459,8
10616,884,8,L,1081682468,1081682459,9
10617,884,9,A,1081782469,1081782459,10
10618,884,10,N,1081882470,1081882459,11
10619,884,11,D,1081982471,1081982459,12
10620,885,0,F,1082082472,1082082472,0
10621,885,1,H,1082182472,1082182472,0
10622,885,2,B,1082282474,1082282472,2
10623,885,3,U,1082382474,1082382472,2
10624,885,4,R,1082482475,1082482472,3
10625,885,5,G,1082582476,1082582472,4
10626,885,6,E,1082682477,1082682472,5
10627,885,7,N,1082782478,1082782472,6
10628,885,8,L,1082882479,1082882472,7
10629,885,9,A,1082982480,1082982472,8
10630,885,10,N,1083082481,1083082472,9
10631,885,11,D,1083182482,1083182472,10
10632,886,0,F,1083282484,1083282484,0
10633,886,1,H,1083382485,1083382484,1
10634,886,2,B,1083482486,1083482484,2
10635,886,3,U,1083582487,1083582484,3
10636,886,4,R,1083682488,1083682484,4
10637,886,5,G,1083782489,1083782484,5
10638,886,6,E,1083882491,1083882484,7
10639,886,7,N,1083982492,1083982484,8
10640,886,8,L,1084082493,1084082484,9
10641,886,9,A,1084182493,1084182484,9
10642,886,10,N,1084282495,1084282484,11
10643,886,11,D,1084382497,1084382484,13
10644,887,0,F,1084482497,1084482497,0
10645,887,1,H,1084582498,1084582497,1
10646,887,2,B,1084682499,1084682497,2
10647,887,3,U,1084782500,1084782497,3
10648,887,4,R,1084882501,1084882497,4
10649,887,5,G,1084982502,1084982497,5
10650,887,6,E,1085082504,1085082497,7
10651,887,7,N,1085182505,1085182497,8
10652,887,8,L,1085282507,1085282497,10
10653,887,9,A,1085382508,1085382497,11
10654,887,10,N,1085482508,1085482497,11
10655,887,11,D,1085582508,1085582497,11
10656,888,0,F,1085682509,1085682509,0
10657,888,1,H,1085782509,1085782509,0
10658,888,2,B,1085882510,1085882509,1
10659,888,3,U,1085982510,1085982509,1
10660,888,4,R,1086082511,1086082509,2
10661,888,5,G,1086182513,1086182509,4
10662,888,6,E,1086282515,1086282509,6
10663,888,7,N,1086382516,1086382509,7
10664,888,8,L,1086482517,1086482509,8
10665,888,9,A,1086582517,1086582509,8
10666,888,10,N,1086682517,1086682509,8
10667,888,11,D,1086782518,1086782509,9
10668,889,0,F,1086882519,1086882519,0
10669,889,1,H,1086982519,1086982519,0
10670,889,2,B,1087082520,1087082519,1
10671,889,3,U,1087182521,1087182519,2
10672,889,4,R,1087282522,1087282519,3
10673,889,5,G,1087382523,1087382519,4
10674,889,6,E,1087482524,1087482519,5
10675,889,7,N,1087582525,1087582519,6
10676,889,8,L,1087682525,1087682519,6
10677,889,9,A,1087782526,1087782519,7
10678,889,10,N,1087882527,1087882519,8
10679,889,11,D,1087982528,1087982519,9
10680,890,0,F,1088082529,1088082529,0
10681,890,1,H,1088182530,1088182529,1
10682,890,2,B,1088282531,1088282529,2
10683,890,3,U,1088382532,1088382529,3
10684,890,4,R,1088482533,1088482529,4
10685,890,5,G,1088582534,1088582529,5
10686,890,6,E,1088682536,1088682529,7
10687,890,7,N,1088782537,1088782529,8
10688,890,8,L,1088882539,1088882529,10
10689,890,9,A,1088982541,1088982529,12
10690,890,10,N,1089082543,1089082529,14
10691,890,11,D,1089182543,1089182529,14
10692,891,0,F,1089282544,1089282544,0
10693,891,1,H,1089382545,1089382544,1
10694,891,2,B,1089482546,1089482544,2
10695,891,3,U,1089582548,1089582544,4
10696,891,4,R,1089682549,1089682544,5
10697,891,5,G,1089782550,1089782544,6
10698,891,6,E,1089882551,1089882544,7
10699,891,7,N,1089982552,1089982544,8
10700,891,8,L,1090082553,1090082544,9
10701,891,9,A,1090182553,1090182544,9
10702,891,10,N,1090282555,1090282544,11
10703,891,11,D,1090382555,1090382544,11
10704,892,0,F,1090482556,1090482556,0
10705,892,1,H,1090582558,1090582556,2
10706,892,2,B,1090682559,1090682556,3
10707,892,3,U,1090782560,1090782556,4
10708,892,4,R,1090882562,1090882556,6
10709,892,5,G,1090982563,1090982556,7
10710,892,6,E,1091082564,1091082556,8
10711,892,7,N,1091182565,1091182556,9
10712,892,8,L,1091282566,1091282556,10
10713,892,9,A,1091382567,1091382556,11
10714,892,10,N,1091482568,1091482556,12
10715,892,11,D,1091582569,1091582556,13
10716,893,0,F,1091682570,1091682570,0
10717,893,1,H,1091782571,1091782570,1
10718,893,2,B,1091882572,1091882570,2
10719,893,3,U,1091982573,1091982570,3
10720,893,4,R,1092082575,1092082570,5
10721,893,5,G,1092182576,1092182570,6
10722,893,6,E,1092282577,1092282570,7
10723,893,7,N,1092382579,1092382570,9
10724,893,8,L,1092482580,1092482570,10
10725,893,9,A,1092582581,1092582570,11
10726,893,10,N,1092682582,1092682570,12
10727,893,11,D,1092782583,1092782570,13
10728,894,0,F,1092882585,1092882585,0
10729,894,1,H,1092982587,1092982585,2
10730,894,2,B,1093082588,1093082585,3
10731,894,3,U,1093182589,1093182585,4
10732,894,4,R,1093282590,1093282585,5
10733,894,5,G,1093382592,1093382585,7
10734,894,6,E,1093482594,1093482585,9
10735,894,7,N,1093582595,1093582585,10
10736,894,8,L,1093682597,1093682585,12
10737,894,9,A,1093782598,1093782585,13
10738,894,10,N,1093882599,1093882585,14
10739,894,11,D,1093982599,1093982585,14
10740,895,0,F,1094082599,1094082599,0
10741,895,1,H,1094182600,1094182599,1
10742,895,2,B,1094282601,1094282599,2
10743,895,3,U,1094382603,1094382599,4
10744,895,4,R,1094482604,1094482599,5
10745,895,5,G,1094582605,1094582599,6
10746,895,6,E,1094682606,1094682599,7
10747,895,7,N,1094782606,1094782599,7
10748,895,8,L,1094882607,1094882599,8
10749,895,9,A,1094982608,1094982599,9
10750,895,10,N,1095082609,1095082599,10
10751,895,11,D,1095182610,1095182599,11
10752,896,0,F,1095282611,1095282611,0
10753,896,1,H,1095382612,1095382611,1
10754,896,2,B,1095482613,1095482611,2
10755,896,3,U,1095582615,1095582611,4
10756,896,4,R,1095682616,1095682611,5
10757,896,5,G,1095782618,1095782611,7
10758,896,6,E,1095882620,1095882611,9
10759,896,7,N,1095982621,1095982611,10
10760,896,8,L,1096082622,1096082611,11
10761,896,9,A,1096182623,1096182611,12
10762,896,10,N,1096282624,1096282611,13
10763,896,11,D,1096382626,1096382611,15
10764,897,0,F,1096482627,1096482627,0
10765,897,1,H,1096582628,1096582627,1
10766,897,2,B,1096682630,1096682627,3
10767,897,3,U,1096782630,1096782627,3
10768,897,4,R,1096882631,1096882627,4
10769,897,5,G,1096982631,1096982627,4
10770,897,6,E,1097082632,1097082627,5
10771,897,7,N,1097182632,1097182627,5
10772,897,8,L,1097282634,1097282627,7
10773,897,9,A,1097382635,1097382627,8
10774,897,10,N,1097482635,1097482627,8
10775,897,11,D,1097582635,1097582627,8
10776,898,0,F,1097682636,1097682636,0
10777,898,1,H,1097782637,1097782636,1
10778,898,2,B,1097882639,1097882636,3
10779,898,3,U,1097982639,1097982636,3
10780,898,4,R,1098082641,1098082636,5
10781,898,5,G,1098182642,1098182636,6
10782,898,6,E,1098282644,1098282636,8
10783,898,7,N,1098382644,1098382636,8
10784,898,8,L,1098482646,1098482636,10
10785,898,9,A,1098582648,1098582636,12
10786,898,10,N,1098682649,1098682636,13
10787,898,11,D,1098782649,1098782636,13
10788,899,0,F,1098882650,1098882650,0
10789,899,1,H,1098982652,1098982650,2
10790,899,2,B,1099082652,1099082650,2
10791,899,3,U,1099182654,1099182650,4
10792,899,4,R,1099282655,1099282650,5
10793,899,5,G,1099382655,1099382650,5
10794,899,6,E,1099482655,1099482650,5
10795,899,7,N,1099582656,1099582650,6
10796,899,8,L,1099682657,1099682650,7
10797,899,9,A,1099782658,1099782650,8
10798,899,10,N,1099882659,1099882650,9
10799,899,11,D,1099982660,1099982650,10
10800,900,0,F,1100082661,1100082661,0
10801,900,1,H,1100182662,1100182661,1
10802,900,2,B,1100282663,1100282661,2
10803,900,3,U,1100382664,1100382661,3
10804,900,4,R,1100482665,1100482661,4
10805,900,5,G,1100582667,1100582661,6
10806,900,6,E,1100682668,1100682661,7
10807,900,7,N,1100782668,1100782661,7
10808,900,8,L,1100882669,1100882661,8
10809,900,9,A,1100982670,1100982661,9
10810,900,10,N,1101082670,1101082661,9
10811,900,11,D,1101182671,1101182661,10
10812,901,0,F,1101282673,1101282673,0
10813,901,1,H,1101382674,1101382673,1
10814,901,2,B,1101482675,1101482673,2
10815,901,3,U,1101582676,1101582673,3
10816,901,4,R,1101682677,1101682673,4
10817,901,5,G,1101782679,1101782673,6
10818,901,6,E,1101882679,1101882673,6
10819,901,7,N,1101982680,1101982673,7
10820,901,8,L,1102082681,1102082673,8
10821,901,9,A,1102182681,1102182673,8
10822,901,10,N,1102282682,1102282673,9
10823,901,11,D,1102382683,1102382673,10
10824,902,0,F,1102482684,1102482684,0
10825,902,1,H,1102582685,1102582684,1
10826,902,2,B,1102682686,1102682684,2
10827,902,3,U,1102782687,1102782684,3
10828,902,4,R,1102882687,1102882684,3
10829,902,5,G,1102982688,1102982684,4
10830,902,6,E,1103082690,1103082684,6
10831,902,7,N,1103182691,1103182684,7
10832,902,8,L,1103282693,1103282684,9
10833,902,9,A,1103382694,1103382684,10
10834,902,10,N,1103482696,1103482684,12
10835,902,11,D,1103582696,1103582684,12
10836,903,0,F,1103682697,1103682697,0
10837,903,1,H,1103782698,1103782697,1
10838,903,2,B,1103882699,1103882697,2
10839,903,3,U,1103982700,1103982697,3
10840,903,4,R,1104082701,1104082697,4
10841,903,5,G,1104182703,1104182697,6
10842,903,6,E,1104282705,1104282697,8
10843,903,7,N,1104382706,1104382697,9
10844,903,8,L,1104482707,1104482697,10
10845,903,9,A,1104582708,1104582697,11
10846,903,10,N,1104682709,1104682697,12
10847,903,11,D,1104782710,1104782697,13
10848,904,0,F,1104882711,1104882711,0
10849,904,1,H,1104982712,1104982711,1
10850,904,2,B,1105082713,1105082711,2
10851,904,3,U,1105182715,1105182711,4
10852,904,4,R,1105282716,1105282711,5
10853,904,5,G,1105382717,1105382711,6
10854,904,6,E,1105482718,1105482711,7
10855,904,7,N,1105582720,1105582711,9
10856,904,8,L,1105682721,1105682711,10
10857,904,9,A,1105782722,1105782711,11
10858,904,10,N,1105882722,1105882711,11
10859,904,11,D,1105982722,1105982711,11
10860,905,0,F,1106082723,1106082723,0
10861,905,1,H,1106182725,1106182723,2
10862,905,2,B,1106282726,1106282723,3
10863,905,3,U,1106382727,1106382723,4
10864,905,4,R,1106482728,1106482723,5
10865,905,5,G,1106582729,1106582723,6
10866,905,6,E,1106682731,1106682723,8
10867,905,7,N,1106782732,1106782723,9
10868,905,8,L,1106882733,1106882723,10
10869,905,9,A,1106982733,1106982723,10
10870,905,10,N,1107082734,1107082723,11
10871,905,11,D,1107182735,1107182723,12
10872,906,0,F,1107282736,1107282736,0
10873,906,1,H,1107382737,1107382736,1
10874,906,2,B,1107482737,1107482736,1
10875,906,3,U,1107582738,1107582736,2
10876,906,4,R,1107682739,1107682736,3
10877,906,5,G,1107782740,1107782736,4
10878,906,6,E,1107882740,1107882736,4
10879,906,7,N,1107982740,1107982736,4
10880,906,8,L,1108082741,1108082736,5
10881,906,9,A,1108182741,1108182736,5
10882,906,10,N,1108282742,1108282736,6
10883,906,11,D,1108382742,1108382736,6
10884,907,0,F,1108482743,1108482743,0
10885,907,1,H,1108582744,1108582743,1
10886,907,2,B,1108682745,1108682743,2
10887,907,3,U,1108782745,1108782743,2
10888,907,4,R,1108882746,1108882743,3
10889,907,5,G,1108982747,1108982743,4
10890,907,6,E,1109082748,1109082743,5
10891,907,7,N,1109182749,1109182743,6
10892,907,8,L,1109282751,1109282743,8
10893,907,9,A,1109382752,1109382743,9
10894,907,10,N,1109482753,1109482743,10
10895,907,11,D,1109582754,1109582743,11
10896,908,0,F,1109682754,1109682754,0
10897,908,1,H,1109782755,1109782754,1
10898,908,2,B,1109882757,1109882754,3
10899,908,3,U,1109982758,1109982754,4
10900,908,4,R,1110082758,1110082754,4
10901,908,5,G,1110182760,1110182754,6
10902,908,6,E,1110282762,1110282754,8
10903,908,7,N,1110382763,1110382754,9
10904,908,8,L,1110482764,1110482754,10
10905,908,9,A,1110582765,1110582754,11
10906,908,10,N,1110682767,1110682754,13
10907,908,11,D,1110782767,1110782754,13
10908,909,0,F,1110882768,1110882768,0
10909,909,1,H,1110982768,1110982768,0
10910,909,2,B,1111082769,1111082768,1
10911,909,3,U,1111182770,1111182768,2
10912,909,4,R,1111282771,1111282768,3
10913,909,5,G,1111382773,1111382768,5
10914,909,6,E,1111482774,1111482768,6
10915,909,7,N,1111582775,1111582768,7
10916,909,8,L,1111682775,1111682768,7
10917,909,9,A,1111782776,1111782768,8
10918,909,10,N,1111882776,1111882768,8
10919,909,11,D,1111982777,1111982768,9
10920,910,0,F,1112082779,1112082779,0
10921,910,1,H,1112182780,1112182779,1
10922,910,2,B,1112282780,1112282779,1
10923,910,3,U,1112382781,1112382779,2
10924,910,4,R,1112482782,1112482779,3
10925,910,5,G,1112582784,1112582779,5
10926,910,6,E,1112682785,1112682779,6
10927,910,7,N,1112782786,1112782779,7
10928,910,8,L,1112882787,1112882779,8
10929,910,9,A,1112982787,1112982779,8
10930,910,10,N,1113082789,1113082779,10
10931,910,11,D,1113182790,1113182779,11
10932,911,0,F,1113282792,1113282792,0
10933,911,1,H,1113382792,1113382792,0
10934,911,2,B,1113482792,1113482792,0
10935,911,3,U,1113582793,1113582792,1
10936,911,4,R,1113682794,1113682792,2
10937,911,5,G,1113782795,1113782792,3
10938,911,6,E,1113882796,1113882792,4
10939,911,7,N,1113982797,1113982792,5
10940,911,8,L,1114082798,1114082792,6
10941,911,9,A,1114182799,1114182792,7
10942,911,10,N,1114282801,1114282792,9
10943,911,11,D,1114382802,1114382792,10
10944,912,0,F,1114482803,1114482803,0
10945,912,1,H,1114582805,1114582803,2
10946,912,2,B,1114682806,1114682803,3
10947,912,3,U,1114782807,1114782803,4
10948,912,4,R,1114882808,1114882803,5
10949,912,5,G,1114982809,1114982803,6
10950,912,6,E,1115082810,1115082803,7
10951,912,7,N,1115182811,1115182803,8
10952,912,8,L,1115282813,1115282803,10
10953,912,9,A,1115382814,1115382803,11
10954,912,10,N,1115482815,1115482803,12
10955,912,11,D,1115582817,1115582803,14
10956,913,0,F,1115682818,1115682818,0
10957,913,1,H,1115782819,1115782818,1
10958,913,2,B,1115882820,1115882818,2
10959,913,3,U,1115982821,1115982818,3
10960,913,4,R,1116082822,1116082818,4
10961,913,5,G,1116182823,1116182818,5
10962,913,6,E,1116282824,1116282818,6
10963,913,7,N,1116382825,1116382818,7
10964,913,8,L,1116482826,1116482818,8
10965,913,9,A,1116582827,1116582818,9
10966,913,10,N,1116682829,1116682818,11
10967,913,11,D,1116782830,1116782818,12
10968,914,0,F,1116882831,1116882831,0
10969,914,1,H,1116982832,1116982831,1
10970,914,2,B,1117082832,1117082831,1
10971,914,3,U,1117182834,1117182831,3
10972,914,4,R,1117282836,1117282831,5
10973,914,5,G,1117382836,1117382831,5
10974,914,6,E,1117482837,1117482831,6
